matrix,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr
TSOPF_FS_b39_c30,3121160,120216,120216,1,r,2.0,0,25.962933,1,60024,2460762,660398,78.84100000000001,2916363,204797,93.438,1624837,1496323,52.059,345.100861,329.347687,329.353577,328.84494,355.012543,353.450836,331.958923,1.047831,1.047813,1.049433,0.972081,0.976376,1.039589,0.0,3.89809e-08,4.25509e-12,2.81866e-10,1.86242e-10,1.86242e-10,1.86242e-10,315.528442,1.093723,5.96027e-08
case39,1042160,40216,40216,1,r,2.0,0,25.914064,1,20024,820762,221398,78.756,1012763,29397,97.179,620252,421908,59.516000000000005,114.344513,102.17923,109.558304,104.500031,116.820351,118.043968,104.796768,1.119058,1.043686,1.094206,0.978806,0.96866,1.091107,0.0,4.34245e-08,3.73481e-12,1.76101e-10,1.9563e-10,1.9563e-10,1.9563e-10,99.311584,1.151371,7.11928e-08
TSOPF_FS_b39_c19,1977600,76216,76216,1,r,2.0,0,25.947308,1,38024,1558762,418838,78.821,1847383,130217,93.415,1029308,948292,52.048,219.261856,205.608154,209.975647,213.246979,223.39917,223.215485,210.208862,1.066406,1.044225,1.028206,0.98148,0.982288,1.043067,0.0,4.40239e-08,4.28309e-12,2.21648e-10,2.52074e-10,2.52074e-10,2.52074e-10,197.500549,1.110184,5.16231e-08
consph,6010480,83334,83334,1,r,2.0,0,72.125183,1,81,1330027,4680453,22.128,2359140,3651340,39.25,3655,6006825,0.061,96.388451,74.587555,104.962212,102.588669,96.43837,96.045692,98.005379,1.292286,0.918316,0.939562,0.999482,1.003569,0.983502,0.0,4.40468e-08,1.39919e-11,3.72939e-11,3.05148e-10,3.05148e-10,3.05148e-10,71.803421,1.342394,7.84457e-08
rajat26,249302,51032,51032,0,r,2.0,0,4.885209,1,3401,188350,60952,75.551,208039,41263,83.449,149211,100091,59.852000000000004,39.253151,39.272289,40.570625,40.933727,38.052513,37.810879,40.294495,0.999513,0.967526,0.958944,1.031552,1.038144,0.974157,0.0,3.39082e-08,2.85298e-12,5.16238e-12,3.92612e-10,3.92612e-10,3.92612e-10,37.248768,1.053811,4.70862e-07
ecology2,4995991,999999,999999,1,r,2.0,0,4.995996,3,5,0,4995991,0.0,75464,4920527,1.51,92916,4903075,1.8599999999999999,139.972061,120.592674,147.103165,147.398788,138.533249,140.642105,145.294312,1.160701,0.951523,0.949615,1.010386,0.995236,0.963369,0.0,3.77135e-08,0.0,1.90063e-10,4.14708e-10,4.14708e-10,4.14708e-10,110.746178,1.2639,5.39379e-08
ecology1,4996000,1000000,1000000,1,r,2.0,0,4.996,3,5,0,4996000,0.0,75472,4920528,1.5110000000000001,92925,4903075,1.8599999999999999,139.952164,120.595009,147.068359,147.312775,138.464035,140.738373,145.180984,1.160514,0.951613,0.950034,1.010747,0.994414,0.963984,0.0,3.7795e-08,0.0,1.90574e-10,4.17553e-10,4.17553e-10,4.17553e-10,110.691071,1.264349,5.39345e-08
rajat22,197264,39899,39899,0,r,2.0,0,4.944084,1,3401,145925,51339,73.97399999999999,162273,34991,82.262,110122,87142,55.825,37.951393,37.58707,40.29472,39.204639,39.734592,39.911137,38.883362,1.009693,0.941845,0.968033,0.955122,0.950897,0.976032,0.0,6.24403e-08,2.19519e-12,3.99239e-12,4.27418e-10,4.27418e-10,4.27418e-10,35.464542,1.070122,1.32801e-07
bbmat,1771722,38744,38744,0,r,2.0,0,45.728939,6,126,1638040,133682,92.455,1698235,73487,95.852,850509,921213,48.004999999999995,35.028351,28.553823,34.97213,32.184639,32.561375,32.194401,33.287266,1.226748,1.001608,1.088356,1.075764,1.088026,1.052305,0.0,4.4308e-08,1.34286e-10,2.56106e-10,4.31539e-10,4.31539e-10,4.31539e-10,27.306528,1.282783,6.99374e-08
c-64,717841,51035,51035,1,r,2.0,0,14.065661,2,9474,327548,390293,45.629999999999995,450195,267646,62.714999999999996,57976,659865,8.076,98.453438,88.256065,102.861282,103.565376,100.256416,105.714333,98.032448,1.115543,0.957148,0.95064,0.982016,0.931316,1.004294,0.0,7.31853e-08,3.98851e-12,7.99614e-12,4.34727e-10,4.34727e-10,4.34727e-10,75.235939,1.308596,1.47109e-07
majorbasis,1750416,160000,160000,0,r,2.0,0,10.9401,6,11,1018684,731732,58.196999999999996,1258146,492270,71.877,2988,1747428,0.17099999999999999,48.785759,40.022144,58.345345,58.110462,48.80912,48.599712,50.562466,1.218969,0.836155,0.839535,0.999521,1.003828,0.964861,0.0,4.45601e-08,9.24445e-10,4.9827e-09,4.65208e-10,4.65208e-10,4.65208e-10,36.48896,1.337001,6.44221e-08
g7jac140sc,565956,41490,41490,0,r,2.0,0,13.640781,2,153,291689,274267,51.539,443202,122754,78.31,148197,417759,26.185000000000002,16.511583,10.590176,18.441536,12.793792,15.805312,16.009312,18.330879,1.559142,0.895348,1.290593,1.044686,1.031374,0.900752,0.0,1.10001e-08,6.09148e-11,1.32568e-10,4.74227e-10,4.74227e-10,4.74227e-10,9.77344,1.689434,4.27258e-08
nd24k,28715634,72000,72000,1,r,2.0,0,398.82825,110,520,27295918,1419716,95.056,27548832,1166802,95.937,1333,28714301,0.005,391.762817,268.371826,280.906982,279.158325,393.497192,393.390991,392.989685,1.459776,1.394635,1.403371,0.995592,0.995861,0.996878,0.0,4.50256e-08,9.60322e-11,1.84154e-10,4.76823e-10,4.76823e-10,4.76823e-10,263.787476,1.485146,9.60788e-08
c-62,559343,41731,41731,1,r,2.0,0,13.403537,2,5060,256417,302926,45.843,384019,175324,68.655,30219,529124,5.4030000000000005,54.715424,35.064129,56.389183,53.603168,54.830208,56.037025,55.0312,1.560439,0.970318,1.02075,0.997907,0.976416,0.994262,0.0,3.05277e-08,3.19376e-12,6.0484e-12,5.03365e-10,5.03365e-10,5.03365e-10,33.203873,1.647863,2.9064e-08
TSOPF_RS_b300_c3,4413449,42138,42138,0,r,2.0,0,104.73798,1,209,4285869,127580,97.109,4368959,44490,98.992,4327446,86003,98.051,74.656128,54.072159,58.327808,58.208992,54.064289,53.988255,54.719391,1.380676,1.279941,1.282553,1.380877,1.382822,1.364345,0.0,3.31348e-08,1.08297e-10,8.81147e-10,7.55637e-10,7.55637e-10,7.55637e-10,52.369823,1.425556,5.76233e-08
g7jac160sc,656616,47430,47430,0,r,2.0,0,13.843896,2,153,337040,319576,51.33,513194,143422,78.157,163443,493173,24.892,19.017857,11.605696,22.340288,20.526785,18.851072,18.83872,20.759935,1.638666,0.851281,0.92649,1.008847,1.009509,0.916085,0.0,3.81479e-08,9.55222e-11,2.17764e-10,9.48304e-10,9.48304e-10,9.48304e-10,10.716768,1.774589,4.48596e-08
hvdc2,1347273,189860,189860,0,r,2.0,0,7.096139,1,60,188749,1158524,14.01,270790,1076483,20.099,33749,1313524,2.505,37.066399,29.751007,42.454689,41.552994,36.14592,35.048801,38.199169,1.245887,0.873081,0.892027,1.025466,1.057565,0.970346,0.0,3.94494e-08,7.63225e-12,1.96318e-11,9.78487e-10,9.78487e-10,9.78487e-10,27.779392,1.334313,5.24762e-08
jnlbrng1,199200,40000,40000,1,r,2.0,0,4.98,3,5,79600,119600,39.96,80228,118972,40.275,1248,197952,0.627,5.97792,5.85536,6.445152,6.435904,5.993056,5.98128,5.995072,1.020931,0.927506,0.928839,0.997474,0.999438,0.997139,0.0,4.58615e-08,2.35837e-09,2.54323e-09,1.63149e-09,1.63149e-09,1.63149e-09,5.752224,1.039236,6.09379e-08
torso1,8516500,116158,116158,0,r,2.0,0,73.318239,9,3263,5534643,2981857,64.987,7305408,1211092,85.77900000000001,3535853,4980647,41.518,143.753372,108.63446,137.210815,131.452255,133.695175,134.828217,135.402725,1.323276,1.047683,1.093579,1.075232,1.066196,1.061673,0.0,4.49355e-08,2.94013e-09,7.39624e-09,1.68992e-09,1.68992e-09,1.68992e-09,104.283234,1.37849,8.43872e-08
g7jac160,656616,47430,47430,0,r,2.0,0,13.843896,2,153,487293,169323,74.213,549120,107496,83.62899999999999,517557,139059,78.822,19.086081,11.651456,20.09408,19.398304,16.851936,15.697792,18.453344,1.638085,0.949836,0.983905,1.132575,1.215845,1.034288,0.0,4.02014e-08,1.99634e-15,2.7423e-15,1.84283e-09,1.84283e-09,1.84283e-09,10.746944,1.775954,6.37665e-08
