matrix,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr
barrier2-4,3805068,113076,113076,0,r,1.0,0,33.650536,10,7031,2857763,947305,75.104,3703401,101667,97.328,2874909,930159,75.555,236.70784,210.804733,288.95929,247.642212,214.180862,221.586426,219.657211,1.122877,0.819174,0.955846,1.105177,1.068242,1.077624,0.0,4.43385e-08,6.84503e-14,7.28815e-12,9.65075e-12,9.65075e-12,9.65073e-12,200.926208,1.178083,2.87303e-05
barrier2-9,3897557,115625,115625,0,r,1.0,0,33.708601,8,8437,2954931,942626,75.815,3795948,101609,97.393,2965593,931964,76.089,253.558777,229.267456,316.565125,274.535919,238.922745,239.593475,238.473221,1.105952,0.800969,0.923591,1.061258,1.058287,1.063259,0.0,4.98326e-08,7.06161e-14,8.34877e-12,1.06843e-11,1.06843e-11,1.06843e-11,220.773376,1.148503,3.04031e-05
para-7,5416358,155924,155924,0,r,1.0,0,34.737167,8,6931,4248058,1168300,78.43,5237214,179144,96.693,3765234,1651124,69.516,297.250824,257.444855,356.792603,299.997223,268.264435,275.665924,273.974274,1.154619,0.833119,0.990845,1.108052,1.078301,1.084959,0.0,4.30004e-08,7.15335e-14,9.45241e-12,6.32395e-12,6.32395e-12,6.32391e-12,245.919739,1.208731,3.38156e-05
barrier2-1,3805068,113076,113076,0,r,1.0,0,33.650536,10,7031,2881209,923859,75.72,3703406,101662,97.328,2874909,930159,75.555,233.060349,210.6409,290.334564,247.496124,214.19725,217.883652,219.576324,1.106434,0.80273,0.941673,1.088064,1.069655,1.061409,0.0,4.08891e-08,7.25402e-14,8.2199e-12,1.0529e-11,1.0529e-11,1.0529e-11,200.840195,1.160427,2.85883e-05
barrier2-2,3805068,113076,113076,0,r,1.0,0,33.650536,10,7031,2875532,929536,75.571,3703403,101665,97.328,2874909,930159,75.555,233.037827,210.6409,288.890442,248.921722,214.239227,217.836548,219.699203,1.106328,0.806665,0.936189,1.087746,1.069783,1.060713,0.0,5.07551e-08,7.29763e-14,8.42413e-12,1.07908e-11,1.07908e-11,1.07908e-11,200.785919,1.160628,2.72143e-05
para-9,5416358,155924,155924,0,r,1.0,0,34.737167,8,6931,4248068,1168290,78.43,5240827,175531,96.759,3769028,1647330,69.586,293.206024,257.405945,356.916107,299.936249,272.303101,269.064178,273.945587,1.13908,0.821498,0.977561,1.076763,1.089725,1.070308,0.0,4.4645e-08,7.34888e-14,8.90109e-12,5.71087e-12,5.71089e-12,5.71079e-12,245.872635,1.192512,2.8097e-05
para-5,5416358,155924,155924,0,r,1.0,0,34.737167,8,6931,4248061,1168297,78.43,5237159,179199,96.69200000000001,3763512,1652846,69.484,295.304199,257.36499,356.833679,300.002716,266.544128,272.783356,273.874939,1.147414,0.827568,0.984338,1.1079,1.082559,1.078245,0.0,4.68536e-08,7.36524e-14,1.04363e-11,7.15069e-12,7.15067e-12,7.15062e-12,245.865479,1.20108,2.57281e-05
baxter,111576,27441,30733,0,r,1.0,0,4.066033,1,2951,13395,98181,12.005,90765,20811,81.348,111576,0,100.0,135.945221,122.595329,153.127106,128.224838,127.912956,120.240128,121.044991,1.108894,0.887793,1.06021,1.062795,1.130614,1.123097,0.0,4.90693e-08,7.39126e-14,6.5231e-11,4.90693e-08,4.90693e-08,4.90693e-08,116.705276,1.164859,1.68795e-05
barrier2-3,3805068,113076,113076,0,r,1.0,0,33.650536,10,7031,2874228,930840,75.53699999999999,3703403,101665,97.328,2874909,930159,75.555,233.850876,210.757629,288.986206,247.529785,214.228989,217.883652,219.679749,1.109573,0.809211,0.944738,1.091593,1.073283,1.064508,0.0,4.54618e-08,7.42085e-14,8.87374e-12,1.14805e-11,1.14805e-11,1.14805e-11,200.774658,1.164743,2.35357e-05
ohne2,11063545,181343,181343,0,r,1.0,0,61.008944,15,3441,9892508,1171037,89.415,10868568,194977,98.238,8429613,2633932,76.193,482.784271,417.474548,486.847656,449.437347,419.734528,431.313934,435.278839,1.15644,0.991654,1.074197,1.150213,1.119334,1.109138,0.0,4.68344e-08,7.44173e-14,1.76143e-12,2.12126e-12,2.12131e-12,2.12058e-12,410.186737,1.176987,2.26082e-05
ship_003,8086034,121728,121728,1,r,1.0,0,66.427067,18,144,4461168,3624866,55.17100000000001,8009991,76043,99.06,6514443,1571591,80.56400000000001,274.997253,222.479355,301.132355,243.531906,240.34201,236.019714,241.894394,1.236057,0.913211,1.129204,1.144191,1.165145,1.136848,0.0,5.10582e-08,7.64035e-14,1.82676e-12,1.59915e-11,1.59915e-11,1.59915e-11,215.401474,1.276673,2.74681e-05
para-10,5416358,155924,155924,0,r,1.0,0,34.737167,8,6931,4248070,1168288,78.43,5238435,177923,96.71499999999999,3765326,1651032,69.518,295.912445,257.496063,356.934235,300.031128,268.406769,273.853455,274.071564,1.149192,0.829039,0.986272,1.102478,1.08055,1.07969,0.0,4.47668e-08,7.65644e-14,1.03181e-11,7.04736e-12,7.04737e-12,7.0473e-12,245.932037,1.203229,2.99501e-05
para-6,5416358,155924,155924,0,r,1.0,0,34.737167,8,6931,4248062,1168296,78.43,5237159,179199,96.69200000000001,3763512,1652846,69.484,293.190643,257.366028,356.741852,304.980164,266.521606,269.609985,273.979401,1.139197,0.821857,0.961343,1.100063,1.087462,1.070119,0.0,4.85534e-08,7.70324e-14,1.05951e-11,6.7831e-12,6.78312e-12,6.78305e-12,245.915649,1.192241,2.37495e-05
barrier2-11,3897557,115625,115625,0,r,1.0,0,33.708601,8,8437,2953459,944098,75.777,3795948,101609,97.393,2965593,931964,76.089,258.899963,229.310471,316.736633,274.515808,237.5383,239.560699,238.369797,1.129037,0.817398,0.943115,1.089929,1.080728,1.086127,0.0,4.63467e-08,7.99118e-14,7.3693e-12,9.57192e-12,9.57192e-12,9.5719e-12,226.335739,1.143876,2.74613e-05
para-4,5326228,153226,153226,0,r,1.0,0,34.760602,10,5776,4169704,1156524,78.286,5148268,177960,96.65899999999999,3690097,1636131,69.282,262.078461,238.541824,337.383087,270.759155,251.498489,246.948868,253.319168,1.098669,0.776798,0.967939,1.042068,1.061266,1.034578,0.0,5.32354e-08,8.06097e-14,1.06245e-11,6.48994e-10,6.48994e-10,6.48994e-10,227.980286,1.149566,2.9333e-05
Fault_639,28614564,638802,638802,1,r,1.0,0,44.794105,15,318,1479216,27135348,5.169,24331685,4282879,85.033,10258818,18355746,35.852000000000004,1233.422363,1067.865112,1247.73291,1260.912476,1147.769897,1160.0896,1192.450073,1.155036,0.988531,0.978198,1.074625,1.063213,1.03436,0.0,4.38959e-08,8.21353e-14,4.51986e-11,2.53382e-11,2.53382e-11,2.53381e-11,1033.871338,1.193013,3.16042e-05
barrier2-12,3897557,115625,115625,0,r,1.0,0,33.708601,8,8437,2953216,944341,75.771,3795948,101609,97.393,2965593,931964,76.089,253.654022,229.422073,316.796295,274.662415,237.69191,244.572159,238.511108,1.105622,0.800685,0.923512,1.067155,1.037134,1.063489,0.0,4.02389e-08,8.61658e-14,7.57543e-12,9.56428e-12,9.56428e-12,9.56426e-12,220.800003,1.148795,2.63014e-05
para-8,5416358,155924,155924,0,r,1.0,0,34.737167,8,6931,4248096,1168262,78.431,5247567,168791,96.884,3783620,1632738,69.855,293.21524,257.439758,360.335815,300.126862,266.435577,269.26181,273.770508,1.138966,0.813728,0.976971,1.100511,1.08896,1.071026,0.0,6.13287e-08,8.80412e-14,6.12691e-12,4.02821e-12,4.0282e-12,4.02816e-12,249.961472,1.173042,3.14533e-05
shipsec8,6653399,114919,114919,1,r,1.0,0,57.896423,15,132,3746155,2907244,56.304,6243050,410349,93.83200000000001,3193294,3460105,47.995,252.296188,203.804672,267.654663,239.837891,235.290619,229.995514,238.322693,1.237931,0.942618,1.051945,1.072275,1.096961,1.058633,0.0,4.53184e-08,9.15223e-14,2.20136e-11,3.48208e-11,3.48208e-11,3.48207e-11,195.00647,1.293784,3.43517e-05
shipsec5,10113096,179860,179860,1,r,1.0,0,56.227599,12,126,5872182,4240914,58.065,9642405,470691,95.346,5610652,4502444,55.479,379.09198,310.94989,392.905853,365.685547,357.820404,347.95929,358.569977,1.219142,0.964842,1.036661,1.059448,1.089472,1.057233,0.0,4.37462e-08,9.16823e-14,2.14666e-11,2.76361e-11,2.76361e-11,2.7636e-11,297.822205,1.27288,3.09743e-05
PR02R,8185136,161070,161070,0,r,1.0,0,50.81726,1,92,5659702,2525434,69.146,8128755,56381,99.311,7917648,267488,96.732,321.46637,260.668427,346.96994,270.623413,268.01358,263.502838,268.38324,1.233239,0.926496,1.187873,1.199441,1.219973,1.197789,0.0,4.0924e-08,9.17303e-14,2.06335e-12,9.98665e-13,9.9846e-13,9.95668e-13,250.810364,1.281711,2.72767e-05
bmw7st_1,7339667,141347,141347,1,r,1.0,0,51.926585,1,435,159012,7180655,2.166,7335725,3942,99.946,7307059,32608,99.556,304.189453,267.295746,327.464844,275.531219,277.031921,270.984192,273.231873,1.138026,0.928922,1.104011,1.09803,1.122536,1.113301,0.0,8.63248e-09,9.25179e-14,7.59746e-14,4.34033e-13,4.30253e-13,4.26071e-13,259.609589,1.171719,3.59665e-05
shipsec1,7813404,140874,140874,1,r,1.0,0,55.463776,24,102,4560318,3253086,58.365,7455576,357828,95.42,4608780,3204624,58.986000000000004,295.292938,240.539642,314.632843,283.962646,276.415497,269.549561,277.773315,1.227627,0.938532,1.039901,1.068294,1.095505,1.063072,0.0,4.51008e-08,9.56053e-14,1.85333e-11,1.88631e-11,1.8863e-11,1.88629e-11,231.137283,1.277565,3.08809e-05
barrier2-10,3897557,115625,115625,0,r,1.0,0,33.708601,8,8437,2953459,944098,75.777,3795948,101609,97.393,2965593,931964,76.089,258.44223,229.239807,316.654419,274.391724,237.506561,243.81543,238.337021,1.127388,0.816165,0.941873,1.088148,1.059991,1.084356,0.0,4.46262e-08,9.59664e-14,7.27977e-12,9.37793e-12,9.37793e-12,9.37791e-12,220.846085,1.170237,2.71545e-05
oilpan,3597188,73752,73752,1,r,1.0,0,48.774108,28,70,1767180,1830008,49.126999999999995,2199300,1397888,61.138999999999996,850619,2746569,23.647000000000002,145.503235,120.009727,160.422363,152.000443,144.360443,141.05191,147.156998,1.212429,0.907001,0.957255,1.007916,1.031558,0.988762,0.0,4.44336e-08,9.73782e-14,1.66013e-10,7.92653e-14,8.22086e-14,5.85602e-15,116.570114,1.248204,3.85468e-05
pwtk,11634424,217918,217918,1,r,1.0,0,53.389,2,180,1534027,10100397,13.184999999999999,8056862,3577562,69.25,1624049,10010375,13.959,458.634247,383.434753,528.890442,460.899719,454.579193,449.160187,465.686523,1.196121,0.867163,0.995085,1.00892,1.021093,0.984856,0.0,4.57096e-08,1.00051e-13,1.19682e-10,2.48616e-11,2.48617e-11,2.48616e-11,370.283508,1.238603,3.67425e-05
bmw3_2,11288630,227362,227362,1,r,1.0,0,49.650469,2,336,382006,10906624,3.3840000000000003,11132262,156368,98.615,10367962,920668,91.84400000000001,444.163086,384.453644,505.02597,443.205963,377.7659,389.807098,397.434875,1.15531,0.879486,1.00216,1.175763,1.139443,1.117575,0.0,4.58597e-08,1.05878e-13,2.21657e-12,2.82314e-12,2.82314e-12,2.8229e-12,368.308228,1.205955,3.43506e-05
c-68,566006,64810,64810,1,r,1.0,0,8.733313,2,2774,395298,170708,69.84,565651,355,99.937,566006,0,100.0,109.775871,117.385216,156.924026,107.095901,108.37709,105.828354,106.555389,0.935176,0.699548,1.025024,1.012907,1.037301,1.030224,0.0,4.51711e-09,1.35051e-13,7.72372e-13,4.51711e-09,4.51711e-09,4.51711e-09,112.995331,0.971508,1.26658e-05
