matrix,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr
matrix_9,2121550,103430,103430,0,r,0.000269,0,20.51194,12,4057,2116140,5410,99.74499999999999,2033063,88487,95.829,1785419,336131,84.15599999999999,179.781631,150.860794,168.311203,171.34137,144.913406,147.851257,162.618362,1.191705,1.06815,1.04926,1.240614,1.215963,1.105543,0.0,2.57738e-08,1.29156e-09,2.98118e-11,2.06481e-08,2.06481e-08,2.06481e-08,140.295166,1.281453,2.93018e-08
rajat20,605045,86916,86916,0,r,3.876909,0,6.961261,1,29105,591019,14026,97.682,602887,2158,99.643,594258,10787,98.217,991.347717,756.575256,998.361084,1008.767578,866.196472,900.87323,879.919128,1.310309,0.992975,0.982732,1.144484,1.10043,1.126635,0.0,5.98192e-08,4.07663e-13,1.06357e-12,2.11399e-08,2.11399e-08,2.11399e-08,596.198425,1.662782,7.30114e-08
pre2,5959282,659033,659033,0,r,484883.69767,0,9.042464,1,628,2464565,3494717,41.357,5682088,277194,95.34899999999999,5282099,677183,88.637,403.489807,348.582916,490.025879,402.918793,362.844147,371.827698,409.78125,1.157515,0.823405,1.001417,1.11202,1.085153,0.984647,0.0,4.64427e-08,4.16458e-17,9.35512e-12,2.15578e-08,2.15578e-08,2.15578e-08,318.772217,1.265762,5.24635e-08
mult_dcop_02,193276,25187,25187,0,r,0.002717,0,7.673641,1,22767,192417,859,99.556,191533,1743,99.098,187435,5841,96.978,519.052307,495.749115,502.405212,500.023773,496.502777,499.467255,500.499451,1.047006,1.033135,1.038055,1.045417,1.039212,1.037069,0.0,3.06789e-08,9.14753e-11,3.18141e-12,2.16172e-08,2.16172e-08,2.16172e-08,462.44455,1.12241,4.51939e-08
rajat17,641159,94294,94294,0,r,0.007379,0,6.799574,1,28755,628944,12215,98.095,590267,50892,92.062,548938,92221,85.617,985.427979,939.387878,1009.725952,1014.850891,943.721497,950.761475,973.490173,1.049011,0.975936,0.971008,1.044194,1.036462,1.012263,0.0,2.59718e-08,2.86389e-10,3.51562e-12,2.2017e-08,2.2017e-08,2.2017e-08,864.718872,1.139593,3.46743e-08
webbase-1M,3105536,1000005,1000005,0,r,0.032201,0,3.10552,1,4700,2186137,919399,70.395,1570884,1534652,50.583,2109088,996448,67.914,541.86499,488.984589,525.359558,530.995056,537.438232,530.959351,531.46521,1.108143,1.031417,1.020471,1.008237,1.02054,1.019568,0.0,2.68718e-08,4.21304e-09,8.52658e-10,2.40652e-08,2.40652e-08,2.40652e-08,463.452148,1.169193,4.04425e-08
matrix-new_3,2678750,125329,125329,0,r,0.001895,0,21.373744,12,9358,2628024,50726,98.10600000000001,2625972,52778,98.03,2579218,99532,96.284,272.01535,242.90509,266.696381,266.965454,242.553864,243.951614,250.279938,1.119842,1.019944,1.018916,1.121464,1.115038,1.086844,0.0,2.59667e-08,3.94613e-11,2.13234e-11,2.41612e-08,2.41612e-08,2.41612e-08,228.723709,1.189275,2.86864e-08
stomach,3021648,213360,213360,0,r,0.007154,0,14.162205,7,19,2894092,127556,95.779,2146697,874951,71.044,813542,2208106,26.924,164.305923,134.016006,162.677277,164.685913,156.794876,157.624313,163.340286,1.226017,1.010012,0.997693,1.047904,1.042389,1.005912,0.0,4.9665e-08,1.65316e-08,3.33394e-10,2.68343e-08,2.68343e-08,2.68343e-08,124.468224,1.320063,7.26339e-08
mult_dcop_01,193276,25187,25187,0,r,0.000275,0,7.673641,1,22767,192748,528,99.727,192573,703,99.636,193276,0,100.0,503.643127,495.49823,499.651428,500.317902,495.399933,501.497864,500.181,1.016438,1.007989,1.006646,1.016639,1.004278,1.006922,0.0,2.71054e-08,7.13416e-11,2.53263e-11,2.71054e-08,2.71054e-08,2.71054e-08,462.232574,1.089588,3.57545e-08
boyd2,1500397,466316,466316,1,r,92091.204481,0,3.217554,2,93262,279783,1220614,18.647,1461565,38832,97.41199999999999,1480523,19874,98.675,8495.759766,8216.77832,8494.980469,8265.060547,8116.790039,7971.208008,8006.057129,1.033953,1.000092,1.027913,1.04669,1.065806,1.061167,0.0,3.0583e-08,2.45416e-16,7.42106e-12,2.96883e-08,2.96883e-08,2.96883e-08,7874.253906,1.078929,5.09665e-07
