matrix,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr
bcsstk38,355460,8032,8032,1,r,613509.170459,0,44.255478,2,614,33012,322448,9.286999999999999,250881,104579,70.57900000000001,79600,275860,22.394,15.288928,14.754464,17.484192,16.576223,15.479296,15.325824,16.238337,1.036224,0.874443,0.922341,0.987702,0.997593,0.941533,0.0,5.46626e-08,6.1606e-17,5.18848e-12,2.14297e-12,2.14297e-12,2.14297e-12,13.9608,1.095133,8.64697e-08
vanbody,2336898,47072,47072,1,r,101780.515518,0,49.645182,6,232,99786,2237112,4.2700000000000005,1893106,443792,81.009,802244,1534654,34.329,89.441277,76.806145,96.66317,87.318527,86.244354,86.943741,91.850754,1.164507,0.925288,1.02431,1.037068,1.028726,0.973767,0.0,3.5891e-08,1.04376e-16,4.54242e-12,2.30195e-12,2.30195e-12,2.30195e-12,73.419777,1.218218,6.77867e-08
ASIC_320k,2635364,321821,321821,0,r,0.910788,0,8.188912,1,203800,2635187,177,99.993,2635187,177,99.993,2635272,92,99.997,4083.452881,3753.9021,3867.119629,3865.307617,4260.373535,3764.86084,4211.116211,1.087789,1.055942,1.056437,0.958473,1.084623,0.969684,0.0,3.14134e-08,1.75447e-13,1.75447e-13,2.39689e-12,2.39689e-12,2.39689e-12,3596.476318,1.135404,4.87425e-08
bmw3_2,11288630,227362,227362,1,r,1342093.715399,0,49.650469,2,336,382006,10906624,3.3840000000000003,11132262,156368,98.615,10367962,920668,91.84400000000001,407.044098,343.351288,434.623901,371.82135,353.321991,345.832458,357.242889,1.185503,0.936543,1.09473,1.152049,1.176998,1.139404,0.0,4.36036e-08,1.02938e-16,1.92871e-12,2.48593e-12,2.48593e-12,2.48593e-12,327.806976,1.241719,8.54035e-08
sinc18,973826,16428,16428,0,r,2683.623557,0,59.278427,1,111,450014,523812,46.211,963586,10240,98.94800000000001,900529,73297,92.473,42.541664,35.139969,43.034241,35.880543,37.460896,37.732384,36.275009,1.210635,0.988554,1.185647,1.135629,1.127458,1.172754,0.0,4.64274e-08,5.47323e-15,5.06358e-12,2.68669e-12,2.68669e-12,2.68669e-12,33.706623,1.262116,6.71584e-08
kkt_power,14612663,2063494,2063494,1,r,54445247.04454,0,7.081515,1,96,2409714,12202949,16.491,14413034,199629,98.634,13405493,1207170,91.739,823.573486,657.088501,870.667908,713.323792,687.506409,692.243469,722.542603,1.253368,0.94591,1.154558,1.197914,1.189717,1.139827,0.0,5.17042e-08,7.9022e-17,3.10769e-12,2.89355e-12,2.89355e-12,2.89355e-12,630.022156,1.307214,7.47041e-08
para-8,5416358,155924,155924,0,r,11929419.281808,0,34.737167,8,6931,4248096,1168262,78.431,5247567,168791,96.884,3783620,1632738,69.855,237.976578,204.805115,264.214386,225.947845,213.745667,216.111099,223.627258,1.161966,0.900695,1.053237,1.113363,1.101177,1.064166,0.0,4.16312e-08,1.58048e-16,5.69331e-12,3.70343e-12,3.70343e-12,3.70343e-12,194.036743,1.226451,5.31891e-08
c-48,166080,18354,18354,1,r,0.927107,0,9.048709,2,950,108760,57320,65.487,106924,59156,64.381,26725,139355,16.092000000000002,21.048096,20.522976,22.507456,22.23568,20.620544,21.376225,21.459265,1.025587,0.935161,0.946591,1.020734,0.98465,0.98084,0.0,1.17541e-08,6.46772e-12,6.05441e-12,3.79527e-12,3.79527e-12,3.79527e-12,19.832544,1.061291,3.50681e-08
ulevimin,164538,6590,46937,0,r,3145.350073,0,24.96783,1,24973,17508,147030,10.641,160308,4230,97.429,160148,4390,97.332,147.161026,140.587936,184.515808,145.281311,143.456161,142.265701,142.115768,1.046754,0.797552,1.012938,1.025826,1.03441,1.035501,0.0,4.64793e-08,6.57577e-15,4.42993e-12,4.30788e-12,4.30788e-12,4.30788e-12,132.799271,1.108146,8.02215e-08
ESOC,6019939,327062,37830,0,r,5319.044603,0,18.40611,8,19,712391,5307548,11.834,3303535,2716404,54.876999999999995,2928204,3091735,48.642,318.915588,291.921906,355.235199,358.507141,312.457214,313.678833,343.686157,1.092469,0.897759,0.889566,1.02067,1.016695,0.927927,0.0,4.31016e-08,5.07871e-14,2.11477e-10,4.33862e-12,4.33862e-12,4.33862e-12,259.326965,1.229782,6.70071e-08
