matrix,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr
para-9,5416358,155924,155924,0,r,10441524.348986,0,34.737167,8,6931,4248068,1168290,78.43,5240827,175531,96.759,3769028,1647330,69.586,243.769348,204.756989,264.445892,228.436005,213.94841,216.763397,223.531006,1.19053,0.921812,1.067123,1.139384,1.124587,1.090539,0.0,4.4405e-08,1.1908e-16,8.48557e-12,5.72978e-12,5.72978e-12,5.72978e-12,194.023422,1.256391,5.42575e-08
para-7,5416358,155924,155924,0,r,9470910.719891,0,34.737167,8,6931,4248058,1168300,78.43,5237214,179144,96.693,3765234,1651124,69.516,237.935623,204.792831,264.313171,227.569702,213.651459,216.505341,223.620102,1.161836,0.900203,1.045551,1.113663,1.098983,1.064017,0.0,4.40629e-08,1.34781e-16,9.79106e-12,6.28666e-12,6.28666e-12,6.28666e-12,193.975296,1.226628,6.63691e-08
para-10,5416358,155924,155924,0,r,9859012.584405,0,34.737167,8,6931,4248070,1168288,78.43,5238435,177923,96.71499999999999,3765326,1651032,69.518,246.360062,204.818436,264.352997,228.08316,213.850113,216.35379,223.583237,1.202822,0.931936,1.080133,1.152022,1.138691,1.101872,0.0,4.52006e-08,1.42342e-16,1.03867e-11,6.85144e-12,6.85144e-12,6.85144e-12,193.942535,1.270273,6.68351e-08
para-6,5416358,155924,155924,0,r,9514219.396477,0,34.737167,8,6931,4248062,1168296,78.43,5237159,179199,96.69200000000001,3763512,1652846,69.484,237.813766,204.7314,264.035004,227.69162,214.15834,216.439804,223.613953,1.161589,0.90069,1.044456,1.110458,1.098752,1.063501,0.0,4.91498e-08,1.61568e-16,1.09939e-11,7.47288e-12,7.47288e-12,7.47288e-12,193.937408,1.22624,6.84158e-08
para-5,5416358,155924,155924,0,r,9514219.399477,0,34.737167,8,6931,4248061,1168297,78.43,5237159,179199,96.69200000000001,3763512,1652846,69.484,237.780991,204.706818,264.0914,227.804794,214.192123,216.600571,223.533051,1.161568,0.900374,1.043793,1.110129,1.097786,1.06374,0.0,5.28788e-08,1.36961e-16,1.0611e-11,7.48658e-12,7.48658e-12,7.48658e-12,193.872894,1.226479,7.26386e-08
largebasis,5560100,440020,440020,0,r,0.011514,0,12.636017,4,14,5040080,520020,90.647,4920020,640080,88.488,1400000,4160100,25.179000000000002,267.116547,222.181381,286.292358,285.627136,254.990341,256.471039,262.93454,1.202245,0.93302,0.935193,1.047556,1.041508,1.015905,0.0,3.99633e-08,1.79713e-08,8.70226e-12,8.47834e-12,8.47834e-12,8.47834e-12,203.599869,1.311968,6.56557e-08
barrier2-10,3897557,115625,115625,0,r,10555547.994509,0,33.708601,8,8437,2953459,944098,75.777,3795948,101609,97.393,2965593,931964,76.089,213.60025,180.256775,224.0849,189.530426,192.286713,188.816391,190.61351,1.184978,0.953211,1.126997,1.110842,1.131259,1.120593,0.0,4.24484e-08,1.1284e-16,7.20757e-12,9.19065e-12,9.19065e-12,9.19065e-12,171.054077,1.248729,6.27082e-08
barrier2-1,3805068,113076,113076,0,r,10230398.300083,0,33.650536,10,7031,2881209,923859,75.72,3703406,101662,97.328,2874909,930159,75.555,191.783936,163.633148,201.140991,174.200256,175.615997,173.280258,176.953339,1.172036,0.95348,1.100939,1.092064,1.106785,1.083811,0.0,4.2122e-08,1.18824e-16,7.08766e-12,9.29054e-12,9.29054e-12,9.29054e-12,156.040192,1.229068,5.33899e-08
barrier2-9,3897557,115625,115625,0,r,10555548.420123,0,33.708601,8,8437,2954931,942626,75.815,3795948,101609,97.393,2965593,931964,76.089,206.369797,180.250626,223.844254,189.521347,192.559097,188.782593,190.764038,1.144905,0.921935,1.0889,1.071722,1.093161,1.081807,0.0,4.85313e-08,1.0856e-16,7.32582e-12,9.59558e-12,9.59558e-12,9.59558e-12,171.080704,1.206272,6.69496e-08
barrier2-11,3897557,115625,115625,0,r,10555547.985004,0,33.708601,8,8437,2953459,944098,75.777,3795948,101609,97.393,2965593,931964,76.089,206.215164,180.137985,223.888794,189.431519,192.189438,188.974075,190.5961,1.144762,0.921061,1.0886,1.072979,1.091235,1.081948,0.0,4.56528e-08,1.41734e-16,8.03333e-12,1.00963e-11,1.00963e-11,1.00963e-11,171.013123,1.205844,6.10282e-08
